e328f225-f4f8-4032-b21f-e31c2bcb1f60,4
e84a2a68-974a-4846-8cc6-d88a24c2e1bc,5
f97a9e64-f697-4940-b9c6-4ba4e5009ef9,3
f8d4a43d-c7f7-42f0-9676-7ad888f1c4fc,4
4a2c9f46-269c-4d4d-a1fa-72b0e594db29,0
041e6b40-2491-4b79-8717-8fa0a5ae7cf5,4.5
08cc7961-e3c0-4b3f-b55e-d50fe01e8256,1
1e96273c-e5e4-4e07-b4bc-bbddec3b319b,4
4c46d893-0185-41c8-a31e-d71cb6b0d46f,1
5741ddff-f0c5-4b4a-9b29-972d7b26bc88,4
dfcd7458-ba94-4142-a6bb-9f4091c5e596,4
1ea5f639-f836-4a31-b159-0f62e7a68bcf,1
4195695c-f49a-4493-bfdf-174fa1238988,2.5
53d5ddc7-9406-4f57-a21e-ef5ede190ebb,1.5
58b3f92d-8442-46e6-b4a6-dfb0ac20d046,3
659ba8b5-bebb-42f4-8671-e25b655463d8,2
6944431c-71ac-4de9-a2c8-26602bfa7a02,2.5
9923dffb-88e3-4a7a-bcf0-9df9fbe5ef9c,4
cb14bb0b-5525-49b1-8801-b588e043089b,1
d15af4a1-8d65-4596-bdf7-474ef28794ed,4
d6ed6115-ceae-4fcb-a02a-719bf87e667b,3
ea5889fa-a92f-427a-835a-ce0b073516bd,4
eb400468-2295-4ff5-8d49-4fd7cdae1047,4.5
0a3aff7f-7e9b-4e06-b34b-b927961c40fe,5
7689ae6c-2a41-42c1-a286-5e96317077e6,0
93a07b2e-34d3-4f34-93d5-fe62a1f478fb,4
976d5a27-c37b-4e59-a844-6c4dc1f080e3,4
b02ad40e-7c5d-400a-8ece-f7e3f46906b2,2
16eac2d6-55f1-49c8-8437-2275401c9e3b,5
249fb396-c58e-49c3-bf2e-779cf3073757,5
0c00405a-a40e-4d69-ac8d-1f8384c01127,2.5
2390e5b9-7544-4d4b-bb18-7f499c5a60f7,2
44602293-1923-49cd-ad33-860dab1d39ae,4
8a99f390-48da-45b1-b790-91499f50dc24,2
8dea0f23-900c-4010-bf2b-b07078005a01,1
8e7cb7f2-0962-44e5-8711-18832e9e7f7b,3
8ec87992-222c-45d4-91b1-b82f80f3ffd6,1
9590a646-ed93-4e3a-9390-785f7e5b28c5,2
a5de6f5e-fb5f-4692-a7e8-e49f0245fdb0,0.5
b7bf63b3-bb3c-471a-b417-b169ef9f86e4,3.5
e1d10ab0-d4f8-437d-8556-9e3f3be1009b,0
e7e6e9b8-40e3-4c0b-ad4b-936f6eb526d4,2
eae81ebe-1f58-4c00-ba29-9df309adbb5e,1
f0cf8ab0-3155-4f28-bd9b-8db4b8157fd4,2
0094580f-687d-4740-9105-8d2bf3d70d98,4
01ce2591-cd50-4a3a-9420-9c5491851dd9,4.5
01e8f876-73c8-4804-a593-69f414f053d1,3.5
0397b16e-55c0-4ae7-bddb-17d8f078bd24,0
23be9a72-db92-46a7-9804-fd1cc5b42beb,2
367cfaca-ff6d-4af2-970c-5c3a6341c837,2.5
39bf9495-7821-44cd-aa4f-dd4e3f490d87,2.5
3a18ee82-217b-4851-aea8-c88f516160f3,3.5
a2968395-4d01-4251-b8b7-314836a86075,4
b3bf01da-d618-4e41-a481-ed3d3ffdca7f,3
cb5f8f6f-a6d0-48e4-9fa2-1134825e0220,3
f333ed92-fbb5-4d38-b32a-7cc69a307dd9,3
fe794ffb-f7d2-4a58-a7fa-0b8d3e74885f,2
ff35aed9-734d-488c-9ed9-18e57d4fc901,5
430ccd33-8193-402a-a39e-cdf8edfc56e5,2.5
47d6df0d-c250-4b4b-825c-40176cafa435,1.5
4c3a84dc-9a4e-4f4a-a1b0-7ee95865a692,0.5
5f8dfaa7-7aae-4867-9754-e3761f56232d,1
6c6b0ba3-1404-4ae0-936a-c05b50f93609,0
6d0abb6d-89f2-4de6-a10f-5c4f916eedb8,0
836f5ed3-7663-4640-8f58-e400e3bf3805,0
86d97d04-b691-482b-a215-8d66e7357420,4
946fdd5a-fbab-4065-9a5c-6f96e886613c,1
95172b1a-3a2f-47d3-9731-e556512fc4e1,4
bb491afc-3d26-432c-93ad-c93464cc6ffd,0
bbc67a61-42e8-4938-a4d1-9b89905bd094,2.5
cf9b159a-10da-4686-9c4d-e7ed97ca49ca,3
d4e4f814-2d7b-45cb-ab4a-499fb24fe4a9,4.5
151819fb-3aeb-4bf5-b427-fe390cd00535,2
25a7095e-7356-4349-8b30-5ffeedb4b6ae,3.5
29cbb674-c4a7-4232-adcf-52b0d69725bf,3
43b2c9b0-acbc-420d-9484-43b6aac35df3,3.5
4fadd056-9ac8-429b-a28b-e0dfb03f5de3,5
6a18099f-2360-40c7-be25-4a4d18e4b043,4
79564073-a2b2-4b3b-b7c1-0f1c007055b6,2.5
7a44804d-efcd-4b63-b852-6b64078b5eb4,4
93e3e86c-644b-4b1a-9f53-68d83133d6fb,3
b9b347fa-4f3c-410e-954a-3d1c3c97a62f,4
cf028469-c6df-4346-a9ec-a00771926ed9,5
e6b125a8-2e9d-42ef-80b9-439c3904d689,4
eae76670-0ada-498b-95d8-225caaee912d,1.5
f7ab17c4-110a-48aa-99a0-05d0da00e5cf,4
247160c2-6196-433e-bcc5-e2577b8dccf4,0.5
250e8102-2489-4f90-b110-62f3f4b2569c,1.5
2eadfbdb-15aa-46d8-8865-3ba3469ffb36,1
3aac7d9d-9b61-49fd-ada9-35bfc289e2a3,3
4346d8ef-7aaa-417b-837a-adc7ba68a8f5,4.5
528b87ae-eb4a-4ce6-b487-3b15502c4d81,3
72b25676-e98a-47ea-b63e-0c0043b975b5,3
9388f6c9-7fcf-43fa-baea-8d20db669db2,0
a195a026-30e5-49a4-ba01-7ec505390eac,2
a5aaf591-dc4b-4ee7-9688-d3441d17a3a3,2.5
c42b3793-2d87-4768-94e8-2f18b107d942,2
c57d0015-8c37-42ca-b7a7-6c6777630327,4
d0d8895e-a005-4e09-9d65-9b57d860328d,3.5
f31fae61-71db-45ce-8f0b-31569948618a,2
103edaab-846b-4f9c-8c1a-d0c3167f82df,3
1d720618-95ce-4e23-86ee-a87e3c4a2421,2.5
374013f9-3562-4c39-a5d4-fadf57710f55,4
44ac2b61-5fca-448d-8267-4265e3ef8a7d,5
54fe60d5-b833-4197-9a14-408391c36630,4
62d3c91a-91dc-4e2a-a387-9064be869d21,2.5
68312c45-09e7-4612-bf8f-0fc1d5a09742,3.5
918b8bcd-1ee2-4af6-9cde-da5becda020c,3
9cfeeef8-d8b1-4cde-8c82-c81b00130182,4
c533d32d-06bb-459c-ad2a-f2a90f321b1f,5
cbd793a6-856b-4842-af2b-7b1ae6bec864,3.5
cbe3a626-209e-4023-9cb5-b9b2b25f2e9a,1.5
d2f32958-e842-4dd5-978a-6c13a3428c0f,2
f9d93076-f965-4576-ad4a-ba855ec3df47,4.5
0d44e7eb-d0f1-4907-93b2-99aa352e41c6,0.5
328da4b2-1747-459f-91ea-efb6130683bd,4
4cb487c5-6abb-43b1-baf0-bf693afa090a,0
5e55f6ac-546e-45b6-9bef-c2a3b87677a5,2
6716506e-f5f1-4a2c-8847-c5e702aaad39,4
72799331-7b1a-4cc3-a625-73c67f41a807,4
79c556d0-3f34-4127-8bb3-3b97acf37c34,3.5
8dd02f00-0069-4314-94b9-fe6effe18eb8,3
8decf041-bba0-4789-9315-149979cf2a99,5
935af2af-d7fb-4078-b8b2-fc5373c3923e,3.5
deff11d7-be73-460f-a26f-99898b2fbbc2,2.5
ee46da85-17cd-4da8-9d0f-3c7d3c93c40a,3.5
efd3557a-b2a6-4002-8829-15909ebed986,4.5
0bbaf342-bcae-4629-a2d4-e013dfecd5f0,4
314dd571-1627-4405-9b3e-61f73c50651c,4
3756bbcf-6f61-4e50-81cf-ddc88ba7282c,4
7312ae82-e3d3-4b04-8942-68caccad5b7d,5
85ce3f45-9721-4f23-aae0-fb1854a3b774,4
8f245f95-a919-476d-8c85-28f06ac2f554,4
b6bdb14b-fdc5-45a5-9108-9836bc72d082,4
d9bf9f7f-27e8-4dc5-8c04-704bfc4d08be,4
dc9c9fb9-17cd-40d4-a5cf-74fa6fe6ad0c,4
dca262b5-66b6-4954-a4b0-35b1ded318cc,5
dd65dedc-3622-4b7f-aeaf-38ca6b4a5e9d,5
e5f267ad-e220-4b35-9c7a-92c75f4718e0,4
e8158336-3d5e-4bcc-9a00-7c0ebfa0ff88,4
f9fa3ec1-5cab-4f84-a802-d2332eadb905,4
070e409a-3f11-4215-a8b3-0e3ed445abb1,3
1e56944e-9662-41da-824d-6da5111c4c71,3.5
1f2d8e54-9d87-4ddd-954c-f0494b2fd0c1,4
531f1cd8-0656-4e92-91f6-d6d142e647f7,2.5
56261671-5bfc-48b4-bcf3-2ebe67ec70bf,2.5
569ea143-b58a-4331-afa1-29bed396a091,2
5b985a5e-a890-4aac-8071-bd05b4e281f3,2
9baedcb2-53bc-4b8e-a88f-a6491773dfa5,0.5
c111192c-95f2-40ff-bbee-1a13664c2bb1,0
cde6f7b2-28e3-4cb4-9d3d-2b98df397224,4
d199459c-8f1d-4362-99e9-002f8024ab37,1.5
d47ffdf2-969d-43e2-ab87-74fbf0ca2ba1,4
d63f6339-ca3a-4a64-9985-41af5c94c3c0,2
04e70b0a-272f-4989-8d32-958e54472462,4
0b68790e-146f-40d2-8a58-c8540936a969,2.5
1200a844-1093-4fb7-ac32-81597be9dc16,4
1e17a39a-fb73-4fa6-bce9-cded577942b2,5
e3f4c21f-a57e-4a5f-a6e3-a690e11c4b31,1
3e6dff3c-cd6c-4b12-ab0f-a033f42ce306,0.5
74c520ee-27b5-4690-bad6-ed75c67d3dd1,4
9e4b5c1d-2143-4684-be82-945af5021e1a,2.5
ae2b367b-6bff-40d5-9bcc-0771f76bbc91,3
afcd4a89-4920-491f-9af8-f6199eca5f48,4
b057bed4-12df-4aa6-bdd4-b643443583ff,4
b34b0d94-43c7-4867-bf4f-45d959f0b33c,1.5
aa234383-dbd7-4328-91f4-dc13fd4ae172,0
f6b28b06-79d5-4b92-9a92-41074bd1d5fb,2.5
f9edb7e8-1658-4201-a565-93395a737c4a,3.5
3112daf7-f185-45ee-beb5-5c1c9b1b7ac8,1
4f68e799-d09d-4cac-b8a5-488e8de5fb1f,3
60403cf7-802e-4ff9-98ee-b7682c519b51,2
6abde442-f98b-4cb7-abdc-a781c599c620,1
8f588eec-5664-4896-8a16-c33b714fa52e,0
909913e2-9991-4cb1-ac35-8e602fe5f004,4
a43dea2e-c248-4982-9425-be71f9500591,0.5
1cee3237-b334-43b3-b7d7-af8d866d58dc,3
1e20e23b-ad67-42c7-8de9-61e09d113f2d,2
4576f2e8-5496-4627-b011-de6087e5fcf3,1.5
520f02a5-456e-4fa0-b668-f44c7af2d080,1.5
5d9f9fb8-3728-4c43-ba0f-a1ab5d94554f,4
977a2b63-a461-4fdb-8e1e-ceb2c84894fc,3
9f58bd1b-95a5-4d7a-8e13-77f97def035c,2
a90d5cbd-c757-499d-9bb8-1c84c6f6e687,0
dfff2812-0296-4021-9e1b-ada10d3ac716,0
2a941cf9-b65b-4aa0-963f-ea8607cac5dd,4
2e9eb148-ad74-43bf-8d85-ce6bf7a414e0,3
487fe3b9-ef6b-4a56-9fa6-4f173818b97e,4
06ff36ce-ac10-4802-8829-845b2552cb8f,2.5
129a4530-8571-4823-b747-eea77781a2f9,1
2239bbbc-a61f-4c9d-a07d-1a7466ce289e,4
2866584f-8e07-4d74-8afe-a030f4b49a34,1
834bc95d-2f1e-4ee0-b9cb-20cda43d35dd,1.5
8d7807e7-8132-45eb-9058-492a33153917,3.5
95000a3a-2c2d-472c-ad59-f239cf1534ff,2.5
b0ed34fa-24a4-456e-9b4f-65e2f598eabf,2.5
c4eb0136-5c72-4313-bd29-2c7c300a4dbe,3
dfc4cfff-851e-4e80-a6f8-bba5243cf5f5,2
ef1b1623-a4b7-4d60-9a4f-914cde180bff,0.5
f5e1f629-955c-47ba-baa4-74a0e32de917,2
f8a9761d-7e02-43c2-af83-0dda3744dad5,0
fa7e744f-4d7a-4c90-ac79-967ac80264a2,1
133b5902-581d-4e74-a819-ab0dd92ef55a,2
1edbe908-f062-4ae6-8e0d-72b40bfa03f5,4
69d3631b-9565-4949-8b16-fad4249afb0f,5
91fa11ee-4ba4-475b-a811-a7cad7a1f145,4
9c63018d-002a-40ed-9b07-98575612b268,4
b4968602-63e9-4805-8a9d-8688649f72a9,4.5
ce0950c9-d69a-479e-9a41-24a17f5ec02d,4
b0df99c5-5e77-49db-9ff9-aa902a308ef8,3
b64869de-bd7d-4ddf-9f3a-91ae502b8fe3,2
d66e8ffa-bb1c-4ef8-8165-f1a01da20130,1.5
f59bddd1-94f2-47da-8216-a649ed5e5983,1
0bfd1046-d7b8-4434-9b9f-cf8ee3953649,4
0c98cf43-9da1-4d70-8f44-3c9b3bd8c469,2
343d04c3-ec61-400d-84a6-f115b5be6040,4.5
356025e8-8a25-4607-a387-19ef3cfbd217,3
5d14c1a3-4f70-4438-82cb-03d5adea9f93,4
7595158d-8475-4c84-98f8-bcf1c6658d6e,3
7afedffa-07fd-4c60-9553-27f04f433cb8,1
99ae0d77-20c9-43f1-9ee1-fa836ec86f97,2
aa2895a7-21f4-4818-a170-b109c9aaa8f9,4
af7fa663-1b8a-4920-a6b7-67e783ffabe0,4
b5d36eb6-6b3c-4c07-9935-989a41393c7b,4.5
4172322b-b35f-46cb-93f5-7e728d686eaf,2
6785681f-5681-47dc-9fe4-223d11aa9a03,4
7aaa2b06-7bfe-45ae-88d8-dea1bb57ba31,2
e55c6de4-d864-4294-b67e-978d67ead588,3
e8205e0b-ef60-45b9-8025-f837918192dc,3
ea20054c-12cc-4bc7-a598-dac024cbee12,4
eeb6f8c0-555e-49ea-bac5-e8490db1a5f8,4
f44b41de-e5a7-44ce-8dff-f5c1368cd458,4
f532d4b2-7647-4b9a-ac9b-489fb97ccc14,4
1e9fbcfe-d885-4e59-8b46-206cfcc31a59,4
28b7cf2d-13c8-4601-bfb5-a744da6f9ea6,4
4b2e7b91-cd1f-4efd-aa78-7458d9e9ac42,5
5b928fad-7dc1-4f4a-9501-64e8ccdcc81c,4.5
63a575d9-0533-47f1-b64f-8b38003d1690,1
3b4fbd23-f3d0-435c-93c8-2615030531cb,2.5
3c999305-536b-40bd-895a-ec6c61be0360,1
62b4391b-891e-46c3-936e-c8b7ea115f1a,2
aa322167-1a9d-4343-88ed-70163f63a950,0
ba269a5e-ccc8-46b7-82d6-c6a97fa1677f,1
0d29452c-07a2-4fad-918a-dc9b46262682,2
173004ff-1f01-417a-b553-6f83eb43efd5,2
184dceb5-0cbc-43ba-bb2f-b0f81c5dcf6b,2
2db5a319-9b2d-407b-8c57-6e2a8fe8649a,3
501a47a3-91af-4ecd-9de9-57f7ed207044,1.5
62d678cf-0151-4fd4-af9d-9b75dd747693,0
90798549-b2c3-4c78-ab37-1a87804f098b,3.5
a74be143-1113-41d1-9078-a7f78fe88163,5
aedd999c-aeca-43e0-a1ff-f44de1667bde,2
b2eca195-1655-4aca-9dd1-b206d057364b,0
ba34594c-661a-447c-8cc8-8ea8c543f64e,2
bd39e1d1-cd62-451a-b988-ed340424545c,1.5
58d8ef0f-fba1-4461-b4dd-136bf6d79215,4
5ba6db6b-c4f0-440d-a61d-6ca0a97975ae,4
5fe877c2-2611-41c8-9d10-713137ed8159,3
737d13a4-6a76-483d-869a-deb1083bc6f2,4
86cfe803-a194-40c8-821f-2be4c6a0d801,4
b362b1a6-ad67-45e6-89be-9d05f31c6e3c,4
c45e6cf6-80b0-41e6-88db-3ee0145a80d9,4
e2fb7de0-96b8-4871-b213-c133f8cb7e88,4
275248dc-536f-41e0-9a4c-4e7bb726466e,5
40764272-da0f-49a5-a3cd-52ad0484c5bb,4
65cd3dc1-313a-493d-aa2b-51ac671c0500,5
8b769f35-9e53-4c84-9fd7-cf3e6714cbaf,5
8449f544-694d-46e5-833c-dcdb2ae24cc8,2
8c57fa85-ddb6-4740-8d26-f80680d15774,0
ca735caa-b79d-4a0a-b4b2-bc724f349efa,2
d8a28fae-665a-4843-a91e-a56a3604019b,1
e29cad8b-0b17-4380-a498-68ba24098b5a,2
f7992413-787d-4868-bb26-17d730d313bd,0.5
463e99c8-4f11-452b-b101-dc6ab242077b,4
5febf228-06a3-4df1-9e8a-8f677ec45d9d,4
7be77bba-9832-42aa-9af3-e02f75425911,2
89ea1d5b-b478-4e2a-b951-2d36430c90ed,5
6d51f1c9-c1c5-4523-b323-669b7f4f9fd6,4
82ee2f80-ab77-49b8-9c6a-fb9e8b9e0bb2,1
8d0dd84f-481b-41f2-bd8f-6e8fa5dfb0f5,4
96bedad4-17e8-4550-b86b-d88627cf092c,4
9cf98510-1f48-4d39-9f54-956aebcb1101,2
a25439de-13b1-48cf-b7df-24adc0a6d99a,4
a467e770-6bdd-492a-a76e-a04f9c5eb36f,3
8e790771-3659-408a-b314-9ddcd6f93b35,4
a0013d5b-6fc5-4db4-a7b4-aedf8d9cdef0,4
b1fa59c7-9fe7-46f0-8800-0e34f320c9f5,4
b3456a79-5b6a-4a9a-b3f5-9dd6a8827afd,4
b6946741-6ac1-4674-8cd5-0cb64392fb89,4
c763dd80-06d7-443b-ac32-89bd69b88d46,3
d76cc084-d9f2-4032-8dee-0114a1b1e372,4
8d7a0dbc-e432-4ac1-b7b9-560c7f2f410d,4
dc0212eb-d692-4541-aff4-8aee6ab1ba3e,4
e0edbc7d-e09d-4d04-89b8-8451c655e89f,4
8eb09a30-a9f8-4560-9e8e-05a05c76cd2d,4
9c929870-361d-41f9-82f5-99b9c38532c2,3
ab77c706-6d84-41f1-b447-545cd2123926,3.5
b09dba71-85ee-4c50-a70e-1bfaeb00e886,4
e2d0ccca-af78-4bcd-b644-bd9bd7348cec,4
e962c086-1fcd-4b81-a9c3-2da535cb767d,2
